video_id,middle_frame_timestamp,x1,y1,x2,y2,action_id
VsYPP2I0aUQ,949,0.299,0.23,0.583,0.986,66
VsYPP2I0aUQ,956,0.174,0.127,0.536,0.983,66
VsYPP2I0aUQ,1035,0.119,0.233,0.342,0.931,66
VsYPP2I0aUQ,1040,0.121,0.251,0.314,0.975,66
VsYPP2I0aUQ,1041,0.125,0.266,0.318,0.913,66
VsYPP2I0aUQ,1043,0.138,0.293,0.339,0.975,66
VsYPP2I0aUQ,1044,0.27,0.166,0.517,0.989,66
VsYPP2I0aUQ,1048,0.22,0.427,0.31,0.949,66
VsYPP2I0aUQ,1050,0.08,0.118,0.357,0.978,66
WKqbLbU68wU,1059,0.305,0.273,0.518,0.991,76
WKqbLbU68wU,1061,0.133,0.218,0.286,0.991,76
WKqbLbU68wU,1068,0.298,0.407,0.621,0.974,64
WKqbLbU68wU,1068,0.505,0.32,0.712,0.887,64
WKqbLbU68wU,1068,0.505,0.32,0.712,0.887,66
WKqbLbU68wU,1071,0.305,0.475,0.459,0.897,64
WKqbLbU68wU,1346,0.543,0.422,0.579,0.591,64
WKqbLbU68wU,1346,0.543,0.422,0.579,0.591,71
WKqbLbU68wU,1347,0.479,0.406,0.519,0.583,64
WKqbLbU68wU,1347,0.549,0.422,0.59,0.587,64
WKqbLbU68wU,1348,0.485,0.395,0.523,0.586,64
WKqbLbU68wU,1349,0.478,0.415,0.514,0.58,64
WKqbLbU68wU,1349,0.552,0.45,0.592,0.581,64
WKqbLbU68wU,1350,0.549,0.448,0.593,0.568,64
WKqbLbU68wU,1351,0.526,0.446,0.572,0.563,64
WKqbLbU68wU,1352,0.539,0.424,0.589,0.586,64
WKqbLbU68wU,1352,0.539,0.424,0.589,0.586,71
WKqbLbU68wU,1353,0.477,0.407,0.53,0.561,64
WKqbLbU68wU,1353,0.477,0.407,0.53,0.561,71
WKqbLbU68wU,1353,0.551,0.42,0.592,0.59,64
WKqbLbU68wU,1354,0.497,0.406,0.528,0.547,71
WKqbLbU68wU,1404,0.398,0.308,0.459,0.606,66
WKqbLbU68wU,1405,0.34,0.288,0.444,0.696,66
WKqbLbU68wU,1406,0.323,0.282,0.409,0.706,66
WKqbLbU68wU,1407,0.322,0.306,0.414,0.705,66
WKqbLbU68wU,1467,0.334,0.406,0.435,0.713,66
WKqbLbU68wU,1469,0.302,0.283,0.39,0.718,66
WKqbLbU68wU,1470,0.249,0.285,0.34,0.724,66
WKqbLbU68wU,1521,0.012,0.018,0.471,1.0,66
WKqbLbU68wU,1737,0.425,0.473,0.471,0.743,66
WKqbLbU68wU,1739,0.427,0.471,0.47,0.729,66
WKqbLbU68wU,1749,0.004,0.001,0.547,0.993,66
WKqbLbU68wU,1754,0.428,0.48,0.48,0.751,66
WlgxRNCHQzw,1103,0.272,0.068,0.73,0.981,66
WlgxRNCHQzw,1315,0.0,0.064,0.698,0.989,76
WlgxRNCHQzw,1317,0.063,0.109,0.846,0.974,76
WlgxRNCHQzw,1466,0.567,0.199,0.887,0.971,66
WlgxRNCHQzw,1469,0.592,0.264,0.795,0.934,66
WlgxRNCHQzw,1606,0.549,0.298,0.723,0.678,66
WlgxRNCHQzw,1637,0.613,0.007,1.0,0.977,66
WlgxRNCHQzw,1676,0.247,0.015,0.786,0.982,66
WlgxRNCHQzw,1704,0.206,0.136,0.633,0.99,76
WlgxRNCHQzw,1728,0.267,0.078,0.753,0.872,66
X5wWhZ2r9kc,1798,0.462,0.289,0.546,0.681,66
XF87VL5T0aA,978,0.429,0.322,0.732,0.828,66
XF87VL5T0aA,1049,0.675,0.367,0.831,0.822,76
XF87VL5T0aA,1104,0.464,0.28,0.83,0.83,66
XF87VL5T0aA,1166,0.551,0.303,0.817,0.827,64
XF87VL5T0aA,1167,0.214,0.175,0.491,0.822,64
XF87VL5T0aA,1167,0.807,0.532,0.971,0.839,64
XF87VL5T0aA,1168,0.122,0.161,0.489,0.819,64
XF87VL5T0aA,1168,0.634,0.358,0.955,0.836,64
XF87VL5T0aA,1171,0.091,0.514,0.614,0.833,64
XF87VL5T0aA,1171,0.461,0.183,0.903,0.821,64
XF87VL5T0aA,1172,0.225,0.231,0.448,0.816,64
XF87VL5T0aA,1173,0.363,0.206,0.701,0.838,64
XF87VL5T0aA,1173,0.553,0.165,0.999,0.835,64
XF87VL5T0aA,1174,0.347,0.229,0.566,0.813,64
XF87VL5T0aA,1174,0.533,0.172,0.831,0.826,64
XF87VL5T0aA,1175,0.183,0.195,0.691,0.833,64
XF87VL5T0aA,1176,0.682,0.326,0.926,0.831,64
XF87VL5T0aA,1177,0.033,0.243,0.464,0.83,64
XF87VL5T0aA,1177,0.491,0.371,0.791,0.842,64
XF87VL5T0aA,1178,0.176,0.234,0.499,0.832,64
XF87VL5T0aA,1178,0.533,0.307,0.723,0.8,64
XF87VL5T0aA,1179,0.398,0.317,0.74,0.838,64
XF87VL5T0aA,1180,0.514,0.15,0.881,0.834,64
XF87VL5T0aA,1182,0.396,0.215,0.766,0.834,66
XF87VL5T0aA,1184,0.287,0.188,0.996,0.827,66
XF87VL5T0aA,1240,0.176,0.253,0.301,0.76,64
XF87VL5T0aA,1240,0.597,0.32,0.728,0.762,64
XF87VL5T0aA,1240,0.732,0.281,0.92,0.804,64
XF87VL5T0aA,1241,0.199,0.242,0.356,0.779,64
XF87VL5T0aA,1241,0.455,0.365,0.648,0.776,64
XF87VL5T0aA,1241,0.617,0.314,0.8,0.795,64
XF87VL5T0aA,1242,0.669,0.353,0.847,0.837,64
XF87VL5T0aA,1243,0.23,0.17,0.583,0.823,64
XF87VL5T0aA,1244,0.438,0.37,0.833,0.839,64
XF87VL5T0aA,1244,0.686,0.358,0.942,0.837,64
XF87VL5T0aA,1245,0.655,0.417,0.907,0.832,64
XF87VL5T0aA,1246,0.604,0.308,0.826,0.836,64
XF87VL5T0aA,1247,0.212,0.163,0.649,0.828,64
XF87VL5T0aA,1247,0.599,0.214,0.865,0.848,66
XF87VL5T0aA,1248,0.433,0.265,0.863,0.833,64
XF87VL5T0aA,1248,0.433,0.265,0.863,0.833,66
XF87VL5T0aA,1249,0.044,0.172,0.902,0.822,64
XF87VL5T0aA,1250,0.0,0.23,0.39,0.817,64
XF87VL5T0aA,1250,0.307,0.267,0.713,0.836,64
XF87VL5T0aA,1258,0.001,0.235,0.426,0.838,64
XF87VL5T0aA,1258,0.484,0.222,0.718,0.814,64
XF87VL5T0aA,1259,0.162,0.318,0.405,0.834,64
XF87VL5T0aA,1259,0.506,0.247,0.792,0.822,64
XF87VL5T0aA,1260,0.162,0.234,0.517,0.828,64
XF87VL5T0aA,1260,0.477,0.202,0.924,0.838,64
XF87VL5T0aA,1261,0.202,0.253,0.467,0.825,64
XF87VL5T0aA,1261,0.486,0.195,0.735,0.83,64
XF87VL5T0aA,1262,0.219,0.303,0.515,0.824,64
XF87VL5T0aA,1262,0.534,0.218,0.738,0.827,64
XF87VL5T0aA,1263,0.042,0.2,0.608,0.823,64
XF87VL5T0aA,1264,0.008,0.153,0.385,0.861,64
XF87VL5T0aA,1264,0.673,0.288,0.903,0.671,64
XF87VL5T0aA,1265,0.0,0.244,0.412,0.825,64
XF87VL5T0aA,1265,0.453,0.185,0.995,0.814,64
XF87VL5T0aA,1266,0.187,0.263,0.637,0.831,64
XF87VL5T0aA,1266,0.51,0.254,0.913,0.84,64
XF87VL5T0aA,1267,0.661,0.34,0.914,0.826,64
XF87VL5T0aA,1268,0.465,0.392,0.978,0.725,64
XF87VL5T0aA,1270,0.231,0.154,0.61,0.745,64
XF87VL5T0aA,1271,0.205,0.229,0.463,0.852,64
XF87VL5T0aA,1272,0.08,0.239,0.843,0.825,64
XF87VL5T0aA,1273,0.008,0.29,0.386,0.827,64
XF87VL5T0aA,1277,0.004,0.193,0.32,0.809,64
XF87VL5T0aA,1277,0.357,0.172,0.78,0.769,64
XF87VL5T0aA,1278,0.428,0.242,0.65,0.7,64
XF87VL5T0aA,1279,0.115,0.162,0.491,0.777,64
XF87VL5T0aA,1279,0.419,0.303,0.666,0.694,64
XF87VL5T0aA,1280,0.075,0.303,0.463,0.721,64
XF87VL5T0aA,1281,0.165,0.292,0.387,0.693,64
XF87VL5T0aA,1281,0.733,0.29,0.919,0.828,64
XF87VL5T0aA,1282,0.108,0.307,0.353,0.833,64
XF87VL5T0aA,1282,0.667,0.218,0.996,0.833,64
XF87VL5T0aA,1283,0.534,0.253,0.755,0.813,64
XF87VL5T0aA,1284,0.425,0.243,0.697,0.828,64
XF87VL5T0aA,1285,0.212,0.283,0.528,0.83,64
XF87VL5T0aA,1286,0.464,0.454,0.855,0.826,64
XF87VL5T0aA,1287,0.549,0.448,0.975,0.842,64
XF87VL5T0aA,1288,0.0,0.533,0.379,0.846,64
XF87VL5T0aA,1288,0.225,0.212,0.848,0.787,64
XF87VL5T0aA,1289,0.12,0.202,0.4,0.826,64
XF87VL5T0aA,1289,0.571,0.163,0.945,0.816,64
XF87VL5T0aA,1290,0.124,0.183,0.504,0.815,64
XF87VL5T0aA,1291,0.138,0.257,0.635,0.818,64
XF87VL5T0aA,1291,0.633,0.175,1.0,0.811,64
XF87VL5T0aA,1292,0.136,0.24,0.87,0.824,64
XF87VL5T0aA,1293,0.373,0.293,0.698,0.84,64
XF87VL5T0aA,1294,0.179,0.214,0.716,0.835,64
XF87VL5T0aA,1294,0.603,0.186,0.918,0.83,64
XF87VL5T0aA,1295,0.301,0.164,0.574,0.817,64
XF87VL5T0aA,1295,0.563,0.338,0.761,0.824,64
XF87VL5T0aA,1296,0.068,0.183,0.574,0.826,64
XF87VL5T0aA,1296,0.551,0.409,0.765,0.831,64
XF87VL5T0aA,1297,0.021,0.184,0.707,0.823,64
XF87VL5T0aA,1297,0.444,0.233,0.815,0.837,64
XF87VL5T0aA,1298,0.517,0.329,0.874,0.807,64
XF87VL5T0aA,1299,0.004,0.17,0.301,0.83,64
XF87VL5T0aA,1299,0.429,0.165,0.726,0.843,64
XF87VL5T0aA,1300,0.141,0.227,0.74,0.827,64
XF87VL5T0aA,1301,0.551,0.262,0.833,0.667,64
XF87VL5T0aA,1302,0.444,0.27,0.741,0.716,64
XF87VL5T0aA,1303,0.274,0.176,0.761,0.844,64
XF87VL5T0aA,1304,0.241,0.287,0.646,0.825,64
XF87VL5T0aA,1305,0.282,0.165,0.707,0.841,64
XF87VL5T0aA,1318,0.78,0.423,0.959,0.832,66
XF87VL5T0aA,1332,0.542,0.18,0.877,0.837,66
XF87VL5T0aA,1398,0.758,0.279,0.84,0.561,64
XF87VL5T0aA,1445,0.512,0.424,0.638,0.81,66
XF87VL5T0aA,1613,0.253,0.293,0.557,0.752,64
XF87VL5T0aA,1709,0.438,0.38,0.613,0.822,64
XF87VL5T0aA,1710,0.089,0.275,0.367,0.823,64
XF87VL5T0aA,1710,0.313,0.366,0.541,0.836,64
XF87VL5T0aA,1711,0.033,0.155,0.39,0.841,64
XF87VL5T0aA,1711,0.274,0.176,0.833,0.836,64
XF87VL5T0aA,1712,0.0,0.297,0.302,0.817,64
XF87VL5T0aA,1712,0.297,0.327,0.669,0.835,64
XF87VL5T0aA,1713,0.156,0.269,0.365,0.814,64
XF87VL5T0aA,1713,0.558,0.26,0.757,0.826,64
XF87VL5T0aA,1719,0.252,0.331,0.526,0.836,64
XF87VL5T0aA,1719,0.539,0.252,0.889,0.825,64
XF87VL5T0aA,1720,0.358,0.228,0.748,0.837,64
XF87VL5T0aA,1720,0.519,0.3,0.824,0.842,64
XV_FF3WC7kA,917,0.53,0.141,0.752,0.881,66
XV_FF3WC7kA,929,0.271,0.324,0.503,0.879,66
XV_FF3WC7kA,929,0.566,0.184,0.76,0.894,66
XV_FF3WC7kA,933,0.126,0.165,0.362,0.879,66
XV_FF3WC7kA,942,0.649,0.256,0.725,0.589,66
XV_FF3WC7kA,943,0.567,0.272,0.636,0.608,66
XV_FF3WC7kA,947,0.128,0.314,0.176,0.587,66
XV_FF3WC7kA,947,0.551,0.261,0.627,0.58,66
XV_FF3WC7kA,952,0.538,0.253,0.604,0.569,66
XV_FF3WC7kA,953,0.528,0.255,0.594,0.565,66
XV_FF3WC7kA,954,0.606,0.254,0.651,0.518,66
XV_FF3WC7kA,955,0.523,0.238,0.583,0.546,66
XV_FF3WC7kA,958,0.002,0.152,0.228,0.869,66
XV_FF3WC7kA,958,0.399,0.193,0.644,0.89,66
XV_FF3WC7kA,959,0.097,0.18,0.283,0.881,66
XV_FF3WC7kA,960,0.124,0.229,0.289,0.881,66
XV_FF3WC7kA,960,0.408,0.24,0.643,0.889,66
XV_FF3WC7kA,961,0.576,0.264,0.758,0.887,66
XV_FF3WC7kA,966,0.459,0.269,0.514,0.57,66
XV_FF3WC7kA,1018,0.01,0.22,0.434,0.891,66
XV_FF3WC7kA,1065,0.065,0.105,0.951,0.877,66
XV_FF3WC7kA,1163,0.138,0.586,0.265,0.885,66
XV_FF3WC7kA,1680,0.278,0.232,0.412,0.782,66
XV_FF3WC7kA,1684,0.636,0.176,0.784,0.876,66
XV_FF3WC7kA,1686,0.564,0.183,0.691,0.876,66
XV_FF3WC7kA,1688,0.543,0.206,0.639,0.88,66
XV_FF3WC7kA,1694,0.123,0.113,0.33,0.874,66
XV_FF3WC7kA,1774,0.414,0.423,0.541,0.733,66
XV_FF3WC7kA,1775,0.362,0.331,0.491,0.717,66
XV_FF3WC7kA,1776,0.41,0.273,0.546,0.731,66
XglAvHaEtHY,963,0.392,0.447,0.455,0.747,66
XglAvHaEtHY,1067,0.065,0.36,0.385,0.84,66
XglAvHaEtHY,1068,0.114,0.186,0.375,0.831,66
XglAvHaEtHY,1153,0.365,0.413,0.459,0.789,66
XglAvHaEtHY,1154,0.541,0.438,0.619,0.831,66
XglAvHaEtHY,1155,0.387,0.425,0.473,0.71,66
XglAvHaEtHY,1156,0.39,0.418,0.451,0.6,66
XglAvHaEtHY,1156,0.521,0.421,0.605,0.828,66
XglAvHaEtHY,1157,0.518,0.421,0.602,0.826,66
XglAvHaEtHY,1171,0.364,0.404,0.68,0.84,64
XglAvHaEtHY,1172,0.239,0.318,0.571,0.838,64
XglAvHaEtHY,1173,0.574,0.276,0.899,0.823,66
XglAvHaEtHY,1200,0.113,0.366,0.266,0.833,66
XglAvHaEtHY,1200,0.354,0.228,0.481,0.83,66
XglAvHaEtHY,1201,0.082,0.242,0.244,0.816,66
XglAvHaEtHY,1201,0.357,0.205,0.479,0.837,66
XglAvHaEtHY,1202,0.343,0.214,0.47,0.86,66
XglAvHaEtHY,1205,0.345,0.214,0.482,0.823,66
XglAvHaEtHY,1206,0.08,0.267,0.244,0.819,66
XglAvHaEtHY,1207,0.404,0.271,0.643,0.829,66
XglAvHaEtHY,1208,0.106,0.213,0.229,0.602,66
XglAvHaEtHY,1209,0.002,0.255,0.139,0.839,66
XglAvHaEtHY,1210,0.0,0.246,0.125,0.795,66
XglAvHaEtHY,1210,0.251,0.259,0.435,0.844,66
XglAvHaEtHY,1211,0.038,0.258,0.231,0.833,66
XglAvHaEtHY,1212,0.646,0.303,0.771,0.828,66
XglAvHaEtHY,1213,0.737,0.3,0.869,0.759,66
XglAvHaEtHY,1214,0.8,0.32,0.897,0.836,66
XglAvHaEtHY,1215,0.819,0.321,0.909,0.819,66
XglAvHaEtHY,1223,0.938,0.397,1.0,0.801,66
XglAvHaEtHY,1227,0.935,0.4,1.0,0.808,66
XglAvHaEtHY,1228,0.933,0.391,1.0,0.834,66
XglAvHaEtHY,1229,0.93,0.402,1.0,0.81,66
XglAvHaEtHY,1236,0.926,0.401,1.0,0.724,66
XglAvHaEtHY,1260,0.822,0.38,0.908,0.755,66
XglAvHaEtHY,1344,0.159,0.307,0.387,0.839,66
XglAvHaEtHY,1438,0.167,0.425,0.271,0.713,66
XglAvHaEtHY,1438,0.244,0.392,0.308,0.678,66
XglAvHaEtHY,1438,0.289,0.397,0.359,0.664,66
XglAvHaEtHY,1439,0.285,0.393,0.398,0.757,66
XglAvHaEtHY,1440,0.458,0.305,0.609,0.727,66
Ytga8ciKWJc,1101,0.621,0.128,0.938,0.854,66
Ytga8ciKWJc,1391,0.055,0.106,0.375,0.932,76
Ytga8ciKWJc,1491,0.036,0.073,0.789,0.952,66
Ytga8ciKWJc,1567,0.275,0.095,0.995,0.946,66
Ytga8ciKWJc,1588,0.047,0.117,0.794,0.852,66
Ytga8ciKWJc,1679,0.132,0.094,0.624,0.87,64
Ytga8ciKWJc,1693,0.129,0.173,0.629,0.953,64
ZxQn8HVmXsY,981,0.0,0.213,0.259,0.98,66
ZxQn8HVmXsY,983,0.365,0.404,0.424,0.643,66
ZxQn8HVmXsY,984,0.357,0.402,0.415,0.644,66
ZxQn8HVmXsY,985,0.377,0.408,0.437,0.634,66
ZxQn8HVmXsY,986,0.424,0.416,0.497,0.648,66
ZxQn8HVmXsY,986,0.604,0.406,0.671,0.631,66
ZxQn8HVmXsY,987,0.61,0.411,0.686,0.644,66
ZxQn8HVmXsY,988,0.529,0.134,0.791,0.528,66
ZxQn8HVmXsY,1001,0.407,0.389,0.479,0.673,66
ZxQn8HVmXsY,1001,0.517,0.395,0.587,0.679,66
ZxQn8HVmXsY,1002,0.406,0.335,0.51,0.712,66
ZxQn8HVmXsY,1002,0.535,0.349,0.636,0.648,66
ZxQn8HVmXsY,1003,0.467,0.263,0.64,0.832,66
ZxQn8HVmXsY,1003,0.597,0.303,0.9,0.875,66
ZxQn8HVmXsY,1004,0.684,0.037,1.0,0.972,66
ZxQn8HVmXsY,1349,0.632,0.318,0.786,0.788,66
ZxQn8HVmXsY,1388,0.578,0.322,0.725,0.815,66
ZxQn8HVmXsY,1393,0.432,0.254,0.663,0.98,66
ZxQn8HVmXsY,1394,0.0,0.132,0.173,0.778,66
ZxQn8HVmXsY,1754,0.416,0.45,0.47,0.721,66
_-Z6wFjXtGQ,1124,0.262,0.158,0.643,0.987,76
_-Z6wFjXtGQ,1138,0.206,0.17,0.493,0.969,64
_-Z6wFjXtGQ,1419,0.006,0.484,0.162,0.996,66
_-Z6wFjXtGQ,1420,0.224,0.337,0.406,0.98,66
_-Z6wFjXtGQ,1475,0.494,0.134,0.734,0.62,64
_-Z6wFjXtGQ,1479,0.209,0.413,0.431,0.99,64
_-Z6wFjXtGQ,1486,0.323,0.131,0.755,1.0,76
_-Z6wFjXtGQ,1495,0.545,0.406,0.79,0.868,66
_-Z6wFjXtGQ,1496,0.553,0.41,0.853,0.857,66
_-Z6wFjXtGQ,1519,0.17,0.195,0.431,0.987,76
_-Z6wFjXtGQ,1520,0.227,0.239,0.482,0.984,76
_Ca3gOdOHxU,910,0.45,0.077,0.988,1.0,66
_Ca3gOdOHxU,1041,0.391,0.167,0.549,0.635,64
_Ca3gOdOHxU,1041,0.557,0.167,0.678,0.665,64
_Ca3gOdOHxU,1042,0.22,0.165,0.385,0.679,64
_Ca3gOdOHxU,1042,0.323,0.191,0.427,0.604,64
_Ca3gOdOHxU,1042,0.394,0.142,0.52,0.611,64
_Ca3gOdOHxU,1042,0.753,0.247,0.942,0.869,64
_Ca3gOdOHxU,1042,0.753,0.247,0.942,0.869,76
_Ca3gOdOHxU,1043,0.378,0.055,0.557,0.706,64
_Ca3gOdOHxU,1043,0.783,0.295,0.938,0.895,64
_Ca3gOdOHxU,1043,0.783,0.295,0.938,0.895,76
_Ca3gOdOHxU,1049,0.411,0.157,0.674,0.94,76
_Ca3gOdOHxU,1050,0.119,0.119,0.458,0.997,76
_Ca3gOdOHxU,1053,0.018,0.189,0.178,0.869,64
_Ca3gOdOHxU,1053,0.065,0.55,0.339,0.952,64
_Ca3gOdOHxU,1055,0.071,0.02,0.497,0.997,76
_Ca3gOdOHxU,1056,0.025,0.024,0.732,0.976,64
_Ca3gOdOHxU,1070,0.011,0.174,0.212,1.0,64
_Ca3gOdOHxU,1070,0.251,0.513,0.453,0.98,64
_Ca3gOdOHxU,1071,0.035,0.334,0.32,0.992,64
_Ca3gOdOHxU,1071,0.256,0.275,0.712,0.988,64
_Ca3gOdOHxU,1072,0.214,0.4,0.591,0.993,64
_Ca3gOdOHxU,1072,0.214,0.4,0.591,0.993,76
_Ca3gOdOHxU,1096,0.054,0.205,0.515,0.981,66
_Ca3gOdOHxU,1098,0.548,0.335,0.808,0.969,64
_Ca3gOdOHxU,1099,0.445,0.255,0.722,0.79,64
_Ca3gOdOHxU,1105,0.164,0.195,0.718,0.943,64
_Ca3gOdOHxU,1106,0.205,0.335,0.684,0.964,64
_Ca3gOdOHxU,1106,0.529,0.195,0.892,0.672,64
_Ca3gOdOHxU,1107,0.059,0.233,0.539,0.969,76
_Ca3gOdOHxU,1107,0.553,0.109,0.847,0.972,64
_Ca3gOdOHxU,1108,0.309,0.192,0.886,0.983,64
_Ca3gOdOHxU,1109,0.049,0.387,0.4,0.993,64
_Ca3gOdOHxU,1109,0.246,0.078,0.949,0.967,64
_Ca3gOdOHxU,1110,0.42,0.042,0.928,0.953,64
_Ca3gOdOHxU,1112,0.038,0.191,0.47,0.993,64
_Ca3gOdOHxU,1113,0.246,0.021,0.597,0.985,64
_Ca3gOdOHxU,1114,0.244,0.046,0.944,1.0,76
_Ca3gOdOHxU,1121,0.023,0.094,0.097,0.554,66
_Ca3gOdOHxU,1121,0.076,0.162,0.123,0.519,76
_Ca3gOdOHxU,1122,0.302,0.132,0.353,0.443,76
_Ca3gOdOHxU,1179,0.648,0.289,0.687,0.483,66
_Ca3gOdOHxU,1215,0.628,0.22,0.755,0.554,76
_Ca3gOdOHxU,1314,0.299,0.087,0.437,0.846,66
_Ca3gOdOHxU,1361,0.499,0.233,0.794,0.97,66
_Ca3gOdOHxU,1362,0.652,0.271,0.989,0.909,66
_Ca3gOdOHxU,1363,0.037,0.003,0.523,0.989,64
_Ca3gOdOHxU,1366,0.19,0.1,0.353,0.568,76
_Ca3gOdOHxU,1366,0.281,0.152,0.452,0.971,66
_Ca3gOdOHxU,1367,0.701,0.19,0.841,0.561,66
_Ca3gOdOHxU,1368,0.799,0.212,0.997,0.981,66
_a9SWtcaNj8,1050,0.359,0.127,0.942,0.993,76
_a9SWtcaNj8,1209,0.003,0.133,0.438,0.993,64
_a9SWtcaNj8,1210,0.329,0.072,0.592,0.823,64
_a9SWtcaNj8,1211,0.0,0.002,0.442,0.993,64
_a9SWtcaNj8,1211,0.275,0.181,0.957,0.956,64
_a9SWtcaNj8,1212,0.0,0.05,0.258,0.908,64
_a9SWtcaNj8,1212,0.192,0.103,0.806,0.907,64
_a9SWtcaNj8,1213,0.004,0.162,0.28,0.769,64
_a9SWtcaNj8,1213,0.121,0.068,0.963,1.0,64
_a9SWtcaNj8,1214,0.005,0.147,0.517,0.984,64
_a9SWtcaNj8,1214,0.307,0.002,0.997,0.996,64
_a9SWtcaNj8,1282,0.003,0.017,0.781,0.996,66
_a9SWtcaNj8,1530,0.355,0.058,0.978,1.0,66
_a9SWtcaNj8,1538,0.338,0.022,0.827,0.986,66
_a9SWtcaNj8,1544,0.693,0.33,0.904,0.987,66
_ithRWANKB0,1011,0.393,0.225,0.639,0.97,66
_ithRWANKB0,1012,0.498,0.251,0.735,0.9,66
_ithRWANKB0,1016,0.59,0.234,0.733,0.975,66
_ithRWANKB0,1017,0.093,0.118,0.235,0.941,66
_ithRWANKB0,1017,0.704,0.21,0.847,0.91,66
_ithRWANKB0,1018,0.108,0.134,0.419,0.985,66
_ithRWANKB0,1019,0.11,0.076,0.407,0.981,66
_ithRWANKB0,1028,0.244,0.06,0.498,0.973,66
_ithRWANKB0,1166,0.589,0.0,0.973,0.976,66
_ithRWANKB0,1207,0.332,0.048,0.905,0.979,66
_ithRWANKB0,1215,0.089,0.323,0.309,0.985,66
_ithRWANKB0,1216,0.204,0.031,0.983,0.988,66
_ithRWANKB0,1302,0.77,0.379,1.0,0.974,64
_ithRWANKB0,1303,0.521,0.093,0.775,0.996,66
_ithRWANKB0,1322,0.428,0.099,0.714,0.557,64
_ithRWANKB0,1330,0.38,0.104,0.553,0.608,66
_ithRWANKB0,1332,0.39,0.084,0.675,0.579,66
_ithRWANKB0,1333,0.409,0.178,0.756,0.985,66
_ithRWANKB0,1333,0.504,0.116,0.717,0.973,66
_ithRWANKB0,1335,0.354,0.078,0.725,0.989,64
_ithRWANKB0,1335,0.408,0.03,0.686,0.49,66
_ithRWANKB0,1336,0.38,0.033,0.571,0.677,66
_ithRWANKB0,1344,0.558,0.503,0.767,0.99,64
_ithRWANKB0,1350,0.333,0.429,0.496,0.607,64
_ithRWANKB0,1351,0.411,0.278,0.491,0.59,64
_ithRWANKB0,1352,0.174,0.375,0.457,0.916,64
_ithRWANKB0,1352,0.418,0.077,0.63,0.878,64
_ithRWANKB0,1353,0.0,0.047,0.714,1.0,64
_ithRWANKB0,1354,0.184,0.118,0.365,0.88,64
_ithRWANKB0,1354,0.4,0.084,0.573,0.82,64
_ithRWANKB0,1355,0.291,0.0,0.52,0.769,64
_ithRWANKB0,1356,0.268,0.0,0.598,0.479,64
_ithRWANKB0,1363,0.23,0.077,0.425,0.758,64
_ithRWANKB0,1364,0.359,0.073,0.588,0.825,64
_ithRWANKB0,1364,0.527,0.009,0.695,0.86,66
_ithRWANKB0,1365,0.096,0.091,0.335,0.959,64
_ithRWANKB0,1365,0.37,0.163,0.562,0.918,64
_ithRWANKB0,1365,0.486,0.04,0.625,0.882,66
_ithRWANKB0,1366,0.162,0.067,0.362,0.918,64
_ithRWANKB0,1366,0.445,0.0,0.595,0.882,66
_ithRWANKB0,1367,0.061,0.09,0.268,0.989,64
_ithRWANKB0,1367,0.241,0.156,0.394,0.865,66
_ithRWANKB0,1367,0.336,0.362,0.518,0.877,64
_ithRWANKB0,1367,0.408,0.098,0.591,0.84,66
_ithRWANKB0,1368,0.195,0.116,0.406,0.898,64
_ithRWANKB0,1368,0.444,0.038,0.576,0.861,66
_ithRWANKB0,1372,0.345,0.231,0.886,0.996,76
_ithRWANKB0,1373,0.397,0.078,0.984,1.0,66
_ithRWANKB0,1375,0.574,0.087,0.743,0.768,64
_ithRWANKB0,1376,0.083,0.125,0.223,0.833,64
_ithRWANKB0,1376,0.173,0.211,0.388,0.815,64
_ithRWANKB0,1376,0.403,0.088,0.625,0.849,64
_ithRWANKB0,1390,0.013,0.303,0.846,0.955,64
_ithRWANKB0,1391,0.228,0.307,0.78,0.974,64
_ithRWANKB0,1392,0.61,0.305,0.763,0.964,64
_ithRWANKB0,1393,0.193,0.356,0.44,0.991,64
_ithRWANKB0,1402,0.514,0.46,0.637,0.754,64
_ithRWANKB0,1403,0.01,0.28,0.411,0.837,64
_ithRWANKB0,1403,0.281,0.248,0.678,0.98,64
_ithRWANKB0,1403,0.281,0.248,0.678,0.98,66
_ithRWANKB0,1404,0.128,0.185,0.468,0.835,64
_ithRWANKB0,1404,0.368,0.291,0.71,0.999,64
_ithRWANKB0,1404,0.66,0.515,0.792,0.999,64
_ithRWANKB0,1572,0.321,0.48,0.997,0.903,66
_ithRWANKB0,1621,0.508,0.402,0.651,0.99,66
_ithRWANKB0,1632,0.393,0.082,0.659,0.987,66
_ithRWANKB0,1645,0.305,0.171,0.465,0.923,66
_ithRWANKB0,1734,0.336,0.384,0.487,0.956,66
_ithRWANKB0,1746,0.36,0.365,0.445,0.835,66
_ithRWANKB0,1752,0.45,0.268,0.597,0.692,66
_mAfwH6i90E,1337,0.466,0.044,0.994,0.988,66
_mAfwH6i90E,1348,0.725,0.519,0.876,0.989,66
_mAfwH6i90E,1349,0.754,0.472,0.893,0.915,66
_mAfwH6i90E,1350,0.523,0.452,0.647,0.987,66
_mAfwH6i90E,1358,0.703,0.222,0.826,0.489,66
_mAfwH6i90E,1398,0.0,0.0,0.668,1.0,66
_mAfwH6i90E,1398,0.505,0.343,0.715,0.774,66
